----..RR---.RRRB--RRBRRB-B..R.BB-B.RRBB--RBBB.---..B.---,R,B
----..RR---.RRRB--R.BRRB-BR.R.BB-B.RRBB--RBBB.---..B.---,B,B
----..RR---.RRRB--R.BRRB-BR.R.BB-BBRRBB--R.BB.---..B.---,R,B
----..RR---.RRRB--R.BRRB-BR.R.BB-BB.RBB--RRBB.---..B.---,B,B
----..RR---.RRRB--R.BRRB-BR.RBBB-BB.R.B--RRBB.---..B.---,R,B
----..RR---.RRRB--R.BRRB-BR.RBBB-BB.R.B--.RBB.---R.B.---,B,B
----..RR---.RRRB--R.BRRB-BR.RBBB-BB.R.B--.RBB.---RB..---,R,B
----..RR---.RRRB--R.BRRB-B.RRBBB-BB.R.B--.RBB.---RB..---,B,B
----..RR---.RRRB--R.BRRB-B.RRBBB-BB.RB.--.RBB.---RB..---,R,B
----..RR---.RRRB--R.BRRB-B..RBBB-BBRRB.--.RBB.---RB..---,B,B
----..RR---.RRRB--RB.RRB-B..RBBB-BBRRB.--.RBB.---RB..---,R,B
----..RR---.RRRB--.B.RRB-BR.RBBB-BBRRB.--.RBB.---RB..---,B,B
----..RR---.RRRB--B..RRB-BR.RBBB-BBRRB.--.RBB.---RB..---,R,B
----..RR---.R.RB--B.RRRB-BR.RBBB-BBRRB.--.RBB.---RB..---,B,B
----..RR---BR.RB--..RRRB-BR.RBBB-BBRRB.--.RBB.---RB..---,R,B
----...R---BRRRB--..RRRB-BR.RBBB-BBRRB.--.RBB.---RB..---,B,B
----...R---BRRRB--..RRRB-BRBRBBB-B.RRB.--.RBB.---RB..---,R,B
----...R---BRRRB--..RRRB-B.BRBBB-BRRRB.--.RBB.---RB..---,B,B
----...R---BRRRB--.BRRRB-B..RBBB-BRRRB.--.RBB.---RB..---,R,B
----...R---BRRRB--.B.RRB-B.RRBBB-BRRRB.--.RBB.---RB..---,B,B
----...R---BRRRB--.B.RRB-BBRRBBB-.RRRB.--.RBB.---RB..---,R,B
----...R---B.RRB--.BRRRB-BBRRBBB-.RRRB.--.RBB.---RB..---,B,B
----B..R---..RRB--.BRRRB-BBRRBBB-.RRRB.--.RBB.---RB..---,R,B
----B..R---..RRB--.BRRRB-BBRRBBB-..RRB.--RRBB.---RB..---,B,B
----B..R---..RRB--BBRRRB-B.RRBBB-..RRB.--RRBB.---RB..---,R,B
----B..R---..RRB--BBRRRB-B..RBBB-.RRRB.--RRBB.---RB..---,B,B
----B..R---B.RRB--B.RRRB-B..RBBB-.RRRB.--RRBB.---RB..---,R,B
